Datetime,PM2.5,PM10,NO2,NH3,SO2,CO,O3,NOx,NO,Benzene,Toluene,Xylene
2020-04-07 17:00:00,20.23,74.04,13.93,23.25,9.53,0.47,52.74,11.86,4.97,0.67,5.36,0.0
2020-04-07 18:00:00,21.38,77.73,14.86,23.05,9.3,0.47,52.1,12.55,5.45,0.57,5.7,0.0
2020-04-07 19:00:00,19.89,81.55,15.09,23.36,10.08,0.5,50.73,12.5,4.87,0.72,5.92,0.13
2020-04-07 20:00:00,21.49,86.3,15.69,24.01,10.23,0.59,48.06,12.98,5.13,0.79,7.09,0.18
2020-04-07 21:00:00,23.97,86.78,26.55,24.25,11.51,0.6,45.91,15.84,5.86,0.81,7.15,0.16
2020-04-07 22:00:00,22.94,88.93,24.81,24.38,12.67,0.57,45.64,13.94,15.97,0.81,7.88,0.57
2020-04-07 23:00:00,24.99,111.04,22.32,25.0,11.99,0.59,45.27,18.29,13.6,0.75,7.64,0.0
2020-04-08 00:00:00,26.1,102.79,17.79,25.04,11.98,0.57,38.88,17.94,8.03,0.95,8.38,0.0
2020-04-08 01:00:00,27.98,94.03,19.81,25.45,11.68,0.59,31.58,18.52,7.64,1.04,10.58,0.0
2020-04-08 02:00:00,29.52,92.0,21.05,26.61,12.7,0.56,27.84,19.27,7.79,1.2,17.76,0.0
2020-04-08 03:00:00,35.85,90.81,19.63,26.71,15.15,0.55,29.6,18.57,8.44,1.31,11.65,0.0
2020-04-08 04:00:00,43.56,92.21,18.79,27.09,17.91,0.57,31.69,17.3,7.33,1.16,10.97,0.0
2020-04-08 05:00:00,48.23,86.51,17.24,26.4,18.42,0.54,34.43,16.23,7.16,1.28,10.11,0.2
2020-04-08 06:00:00,42.61,75.66,16.46,25.22,16.26,0.55,35.27,15.55,7.06,1.42,8.97,0.08
2020-04-08 07:00:00,35.06,66.65,17.48,26.34,15.42,0.57,34.65,16.48,7.44,1.7,8.79,0.09
2020-04-08 08:00:00,37.57,74.04,18.42,27.02,17.77,0.59,35.32,17.29,7.77,1.7,8.83,0.0
2020-04-08 09:00:00,39.67,88.05,17.32,25.61,16.54,0.58,43.61,16.51,7.41,1.7,8.38,0.06
2020-04-08 10:00:00,33.17,85.88,16.27,21.89,13.85,0.55,50.68,15.8,7.1,0.88,7.61,0.0
2020-04-08 11:00:00,27.4,80.52,15.69,21.07,12.52,0.55,54.59,14.73,6.92,0.82,7.3,0.0
2020-04-08 12:00:00,25.42,80.27,18.77,20.89,12.1,0.54,57.45,17.97,11.42,0.82,6.63,0.19
2020-04-08 13:00:00,24.77,78.74,20.12,21.01,10.91,0.51,58.04,13.48,16.09,0.57,6.27,0.12
2020-04-08 14:00:00,24.24,74.47,22.5,21.87,10.91,0.49,57.95,14.16,12.38,0.56,6.04,0.0
2020-04-08 15:00:00,24.14,73.38,18.36,22.21,9.99,0.48,58.47,17.93,10.94,0.64,5.12,0.0
2020-04-08 16:00:00,21.29,67.72,13.41,21.69,9.42,0.49,58.78,11.87,5.46,0.56,5.06,0.0
2020-04-08 17:00:00,18.7,60.69,13.36,21.27,9.54,0.48,60.52,11.81,5.13,0.62,5.2,0.0
2020-04-08 18:00:00,18.81,64.23,13.89,21.35,9.77,0.47,59.98,12.13,5.19,0.49,5.46,0.0
2020-04-08 19:00:00,18.09,66.11,15.44,20.63,9.51,0.48,57.22,12.81,5.17,0.62,5.81,0.02
2020-04-08 20:00:00,20.5,70.03,18.69,20.7,10.33,0.59,51.21,15.16,5.35,0.82,6.7,0.41
2020-04-08 21:00:00,26.66,77.23,21.23,21.57,11.15,0.69,43.78,16.51,5.51,0.8,8.49,0.14
2020-04-08 22:00:00,32.09,78.65,29.53,21.92,12.0,0.7,42.49,21.37,14.77,0.98,8.99,0.0
2020-04-08 23:00:00,31.28,76.22,24.27,22.39,12.6,0.66,45.17,26.8,13.56,1.12,8.73,0.0
2020-04-09 00:00:00,29.68,69.53,18.41,21.9,12.98,0.6,45.52,18.4,8.05,1.14,8.49,0.0
2020-04-09 01:00:00,28.25,66.87,18.38,22.07,13.31,0.58,43.33,17.53,7.65,1.41,8.33,0.11
2020-04-09 02:00:00,31.65,65.6,18.67,23.01,14.18,0.57,38.87,17.53,7.38,0.95,7.97,0.0
2020-04-09 03:00:00,31.19,64.69,21.47,21.87,17.49,0.56,37.37,19.51,7.91,1.02,7.97,0.2
2020-04-09 04:00:00,31.36,65.2,21.61,22.22,20.06,0.58,36.4,19.06,7.5,1.17,8.39,0.11
2020-04-09 05:00:00,36.55,67.53,21.64,22.41,18.96,0.64,33.36,19.35,7.5,1.12,8.78,0.0
2020-04-09 06:00:00,40.21,69.16,20.89,22.76,15.99,0.62,30.91,18.73,7.63,1.05,8.98,0.0
2020-04-09 07:00:00,44.0,78.65,21.94,24.68,15.63,0.69,27.64,20.09,8.01,1.29,8.7,0.0
2020-04-09 08:00:00,57.88,107.67,20.29,27.63,23.33,0.78,34.42,19.03,7.87,1.45,9.1,0.0
2020-04-09 09:00:00,74.51,136.16,18.33,27.71,23.62,0.77,48.23,17.61,7.49,1.63,8.03,0.12
2020-04-09 10:00:00,67.35,126.63,16.65,25.34,19.04,0.69,58.82,15.9,7.31,1.37,7.09,0.16
2020-04-09 11:00:00,49.26,97.33,15.01,23.39,15.72,0.63,65.08,14.85,6.7,1.23,6.08,0.0
2020-04-09 12:00:00,35.09,75.19,14.51,22.2,13.27,0.6,65.28,17.48,9.42,0.93,5.44,0.0
2020-04-09 13:00:00,26.71,64.6,20.77,23.22,11.37,0.57,65.66,12.17,14.15,0.84,4.96,0.0
2020-04-09 14:00:00,23.13,56.78,22.26,22.72,9.91,0.54,66.93,12.82,13.76,0.75,4.7,0.0
2020-04-09 15:00:00,20.88,50.29,24.44,23.21,9.49,0.53,68.71,10.84,9.94,0.69,3.87,0.0
2020-04-09 16:00:00,20.86,50.52,14.03,23.42,9.33,0.54,67.37,11.59,4.47,0.7,4.41,0.0
2020-04-09 17:00:00,20.85,50.93,14.22,23.23,9.61,0.54,66.03,11.93,5.01,0.66,4.38,0.27
2020-04-09 18:00:00,20.42,51.06,14.48,23.2,9.47,0.52,65.88,12.15,5.09,0.55,4.84,0.36
2020-04-09 19:00:00,18.78,54.74,16.85,22.79,10.06,0.58,59.11,13.49,5.08,0.71,5.89,0.07
2020-04-09 20:00:00,22.57,65.66,23.69,23.58,10.89,0.72,46.86,18.08,5.62,1.12,7.43,0.09
2020-04-09 21:00:00,34.79,84.95,38.35,25.08,11.71,0.94,35.44,32.03,16.07,1.45,10.12,0.12
2020-04-09 22:00:00,45.97,100.61,41.23,26.62,12.32,1.02,27.0,35.68,14.17,1.57,12.72,0.0
2020-04-09 23:00:00,55.07,111.38,34.64,27.97,13.08,1.08,25.97,29.91,10.09,1.87,13.8,0.0
2020-04-10 00:00:00,64.79,118.39,33.47,28.61,13.12,1.03,22.93,28.35,9.54,1.91,14.76,0.02
2020-04-10 01:00:00,68.01,122.75,33.0,28.79,15.71,0.96,18.11,28.4,10.06,2.1,14.48,0.22
2020-04-10 02:00:00,74.94,129.67,29.1,29.82,18.07,0.89,21.06,26.27,10.0,1.99,13.6,0.07
2020-04-10 03:00:00,78.19,133.51,28.25,28.75,17.65,0.9,20.54,26.97,11.31,2.11,13.54,0.0
2020-04-10 04:00:00,75.49,127.29,27.92,28.85,17.71,0.88,17.54,25.45,10.2,2.24,15.3,0.0
2020-04-10 05:00:00,71.66,123.89,28.75,29.07,16.72,0.85,15.48,26.84,10.72,2.39,15.32,0.06
2020-04-10 06:00:00,74.87,127.35,30.1,29.89,16.62,0.87,13.17,26.87,10.4,2.7,14.78,0.06
2020-04-10 07:00:00,82.99,139.78,30.46,31.98,17.67,0.96,13.97,27.99,11.3,2.92,15.43,0.0
2020-04-10 08:00:00,97.63,170.83,28.42,35.59,25.61,1.04,22.93,26.43,10.78,2.86,14.96,0.0
2020-04-10 09:00:00,113.51,204.08,26.07,35.14,30.11,0.96,40.76,23.9,9.32,2.9,12.99,0.14
2020-04-10 10:00:00,95.5,173.73,22.64,31.64,28.71,0.81,62.93,20.87,8.18,2.47,11.16,0.0
2020-04-10 11:00:00,60.18,119.77,19.35,28.33,22.07,0.69,71.62,18.92,7.94,1.7,9.15,0.0
2020-04-10 12:00:00,38.61,83.96,21.12,25.99,16.54,0.62,74.47,17.99,10.63,1.28,7.53,0.0
2020-04-10 13:00:00,31.81,69.35,21.19,25.56,13.77,0.54,75.41,17.16,14.88,1.14,6.93,0.1
2020-04-10 14:00:00,25.89,60.84,26.44,24.7,11.92,0.52,74.28,25.8,13.36,0.91,6.05,0.0
2020-04-10 15:00:00,21.45,53.67,14.7,24.2,10.4,0.5,72.59,12.19,4.73,0.69,5.75,0.32
2020-04-10 16:00:00,21.25,52.51,14.71,23.61,10.4,0.5,68.76,12.18,5.1,0.74,5.52,0.02
2020-04-10 17:00:00,22.92,53.68,14.25,23.15,10.24,0.51,66.6,12.06,5.03,0.66,5.48,0.13
2020-04-10 18:00:00,20.49,55.34,14.71,22.69,10.46,0.48,63.43,11.96,4.62,0.71,6.24,0.44
2020-04-10 19:00:00,21.11,69.52,19.41,22.82,10.47,0.61,49.9,15.11,4.9,0.76,7.24,0.28
2020-04-10 20:00:00,36.74,102.11,29.54,24.47,11.86,0.84,32.46,21.75,6.17,1.05,9.8,0.38
2020-04-10 21:00:00,53.19,129.82,44.77,25.98,13.76,1.05,22.14,28.47,8.01,1.71,14.02,0.32
2020-04-10 22:00:00,65.37,141.24,43.84,27.37,15.71,1.2,16.04,37.74,18.08,2.44,16.47,0.46
2020-04-10 23:00:00,67.57,147.32,48.6,28.15,16.5,1.32,11.5,39.54,20.0,2.67,18.25,0.43
2020-04-11 00:00:00,67.26,139.56,39.35,29.14,16.81,1.32,11.26,37.84,15.04,2.64,18.76,0.19
2020-04-11 01:00:00,70.43,140.91,37.45,30.38,17.72,1.2,12.11,37.08,16.08,2.67,20.24,0.2
2020-04-11 02:00:00,72.19,140.04,34.54,29.53,20.99,1.13,13.52,34.46,15.43,2.97,19.79,0.19
2020-04-11 03:00:00,73.3,133.65,33.15,28.13,20.34,1.08,16.07,33.85,16.3,2.96,19.19,0.05
2020-04-11 04:00:00,71.45,132.17,31.91,28.4,22.15,1.04,17.38,32.42,14.71,2.69,18.6,0.0
2020-04-11 05:00:00,73.97,130.39,29.97,28.66,24.37,1.04,17.27,30.37,13.61,2.75,18.14,0.01
2020-04-11 06:00:00,78.54,132.69,28.91,29.44,24.15,1.03,18.93,28.29,12.26,3.0,16.22,0.11
2020-04-11 07:00:00,79.23,135.95,29.66,31.09,23.15,1.12,21.58,30.05,13.98,2.75,15.17,0.08
2020-04-11 08:00:00,79.88,145.87,28.0,31.98,25.98,1.13,23.76,27.71,12.28,2.92,14.9,0.0
2020-04-11 09:00:00,76.9,150.37,26.34,31.49,30.71,0.99,46.5,25.55,10.5,2.59,12.16,0.01
2020-04-11 10:00:00,68.79,139.98,22.78,30.22,24.94,0.85,64.44,22.23,9.19,2.24,9.94,0.15
2020-04-11 11:00:00,57.01,122.96,21.71,29.1,21.19,0.74,78.22,18.6,10.57,1.9,8.37,0.06
2020-04-11 12:00:00,44.21,101.52,23.4,27.36,15.88,0.62,76.87,20.22,13.6,1.48,6.86,0.0
2020-04-11 13:00:00,35.93,86.14,15.12,26.41,14.9,0.58,83.92,13.33,5.72,1.22,6.22,0.0
2020-04-11 14:00:00,29.7,81.99,14.87,26.79,13.94,0.53,87.49,12.84,5.04,1.15,5.98,0.0
2020-04-11 15:00:00,31.05,87.44,14.06,26.68,13.4,0.54,88.14,12.22,4.89,1.01,5.67,0.0
2020-04-11 16:00:00,32.36,92.74,14.21,27.69,13.22,0.56,84.73,12.22,5.14,0.86,5.45,0.0
2020-04-11 17:00:00,30.76,93.23,14.73,26.64,13.8,0.56,80.36,12.1,4.86,0.94,4.83,0.0
2020-04-11 18:00:00,27.32,95.8,15.21,26.66,13.15,0.55,75.38,11.96,4.78,0.82,5.25,0.0
2020-04-11 19:00:00,29.11,100.04,17.17,26.52,13.33,0.59,67.52,13.44,4.8,0.99,5.96,0.0
2020-04-11 20:00:00,30.54,108.94,18.93,26.39,13.39,0.63,56.03,14.48,4.73,1.02,7.22,0.0
2020-04-11 21:00:00,38.48,120.6,19.43,26.52,14.16,0.67,50.25,15.12,5.02,1.16,7.7,0.0
2020-04-11 22:00:00,37.26,116.69,18.79,27.19,14.37,0.7,48.68,14.84,5.22,1.15,7.86,0.0
2020-04-11 23:00:00,36.98,104.8,17.72,27.47,15.15,0.67,47.88,14.4,5.16,1.23,7.87,0.01
2020-04-12 00:00:00,36.21,94.79,16.35,27.92,14.93,0.64,44.81,13.58,5.02,1.05,7.37,0.0
2020-04-12 01:00:00,36.78,86.54,16.0,28.23,15.02,0.64,43.37,13.45,5.15,1.14,6.72,0.0
2020-04-12 02:00:00,35.97,80.54,15.48,28.92,16.22,0.61,41.81,13.19,5.4,1.22,6.47,0.0
2020-04-12 03:00:00,36.37,75.58,16.45,26.74,16.07,0.62,42.89,14.02,5.81,1.06,6.54,0.0
2020-04-12 04:00:00,34.17,69.89,15.8,26.5,16.46,0.63,42.34,13.42,5.32,0.96,6.85,0.0
2020-04-12 05:00:00,33.95,65.68,16.67,25.86,15.86,0.61,42.33,14.0,5.72,1.07,6.92,0.0
2020-04-12 06:00:00,33.46,68.29,18.33,26.73,16.32,0.64,36.4,15.16,5.74,1.25,7.78,0.0
2020-04-12 07:00:00,42.91,81.05,19.73,29.13,18.87,0.69,31.98,16.4,6.07,1.51,7.71,0.0
2020-04-12 08:00:00,62.11,114.26,19.62,32.91,25.01,0.76,35.21,16.94,6.45,1.89,7.95,0.0
2020-04-12 09:00:00,77.87,142.74,18.21,32.92,24.73,0.76,46.22,15.69,6.32,1.89,7.5,0.0
2020-04-12 10:00:00,70.09,128.97,16.41,30.29,21.17,0.73,61.11,14.14,5.73,1.68,6.59,0.0
2020-04-12 11:00:00,51.59,105.41,14.51,27.97,17.87,0.65,68.68,12.73,5.53,1.4,6.06,0.0
2020-04-12 12:00:00,36.09,89.28,13.68,26.79,15.72,0.62,71.2,11.91,5.07,1.07,5.96,0.0
2020-04-12 13:00:00,27.61,82.04,13.32,25.9,14.29,0.57,71.16,11.62,4.96,0.9,5.22,0.0
2020-04-12 14:00:00,25.35,83.65,12.97,26.11,12.91,0.52,69.93,11.43,5.0,0.96,5.04,0.0
2020-04-12 15:00:00,26.31,81.0,12.8,24.89,12.01,0.54,69.62,11.53,4.8,0.87,4.98,0.0
2020-04-12 16:00:00,24.59,80.42,13.09,24.6,10.97,0.55,67.97,12.02,5.27,0.72,4.69,0.0
2020-04-12 17:00:00,22.64,76.69,12.78,24.02,10.85,0.6,65.45,11.56,4.97,0.68,4.71,0.0
2020-04-12 18:00:00,18.79,69.34,14.17,23.87,10.74,0.56,64.38,11.95,4.83,0.67,5.12,0.0
2020-04-12 19:00:00,20.21,74.26,15.7,23.75,11.48,0.59,59.62,12.9,4.98,0.75,5.77,0.0
2020-04-12 20:00:00,24.05,90.04,22.06,24.54,12.71,0.78,43.86,17.1,5.14,1.07,7.44,0.0
2020-04-12 21:00:00,40.52,117.52,27.07,25.3,13.68,0.91,33.17,20.79,5.81,1.32,9.32,0.0
2020-04-12 22:00:00,51.36,130.84,30.33,26.42,15.51,0.94,25.8,22.87,6.08,1.7,10.74,0.0
2020-04-12 23:00:00,56.57,135.96,30.65,27.34,17.29,0.87,24.2,23.44,6.43,1.81,11.41,0.0
2020-04-13 00:00:00,58.76,136.98,28.21,28.24,19.17,0.84,24.98,22.24,6.62,1.94,11.1,0.0
2020-04-13 01:00:00,61.36,137.14,25.19,28.54,19.51,0.83,21.95,21.2,7.26,1.89,10.78,0.0
2020-04-13 02:00:00,63.39,134.48,25.24,29.39,18.82,0.83,16.46,20.83,7.48,1.8,11.18,0.0
2020-04-13 03:00:00,66.38,132.05,27.73,28.67,17.97,0.86,14.6,23.23,8.39,2.05,11.82,0.03
2020-04-13 04:00:00,70.5,140.33,28.51,29.2,20.65,0.88,13.33,23.75,8.6,2.09,12.08,0.0
2020-04-13 05:00:00,78.59,145.49,28.48,29.5,21.43,0.9,14.39,24.49,9.09,2.15,12.14,0.06
2020-04-13 06:00:00,88.15,162.36,29.5,31.14,22.87,0.92,13.02,25.5,9.52,2.29,13.25,0.0
2020-04-13 07:00:00,104.47,196.77,29.6,34.14,29.77,1.01,14.63,26.82,10.73,2.66,13.29,0.0
2020-04-13 08:00:00,126.78,236.92,27.49,36.16,43.99,1.13,27.91,24.56,9.42,3.0,12.1,0.02
2020-04-13 09:00:00,129.44,246.21,24.26,34.15,40.58,1.01,47.46,21.21,7.97,3.06,10.74,0.0
2020-04-13 10:00:00,99.9,192.91,20.11,30.98,28.77,0.87,65.78,17.86,6.91,2.33,8.37,0.0
2020-04-13 11:00:00,63.31,130.45,17.11,28.53,21.71,0.74,74.14,15.18,5.79,1.8,7.2,0.0
2020-04-13 12:00:00,45.62,101.63,15.35,26.61,18.02,0.69,70.82,13.42,5.34,1.49,6.4,0.0
2020-04-13 13:00:00,31.37,85.31,13.66,25.36,15.84,0.64,69.44,12.24,5.18,1.26,5.82,0.0
2020-04-13 14:00:00,27.23,80.98,13.47,24.78,13.79,0.58,67.44,12.07,5.12,1.14,5.77,0.0
2020-04-13 15:00:00,22.73,76.96,13.03,24.42,12.45,0.53,67.75,12.04,5.13,1.1,5.53,0.0
2020-04-13 16:00:00,25.1,84.99,12.94,24.57,12.05,0.55,69.94,12.36,5.67,0.99,5.07,0.0
2020-04-13 17:00:00,26.32,88.55,13.03,23.99,12.87,0.57,70.84,12.13,5.22,0.91,4.84,0.0
2020-04-13 18:00:00,25.81,87.64,14.46,23.96,12.2,0.57,69.28,12.57,5.04,0.77,5.16,0.0
2020-04-13 19:00:00,26.84,90.1,17.52,23.8,12.7,0.66,58.42,14.1,5.08,0.9,6.34,0.0
2020-04-13 20:00:00,29.74,110.06,26.28,24.63,14.19,0.86,37.24,19.88,5.75,1.24,9.53,0.0
2020-04-13 21:00:00,50.65,152.08,35.15,25.59,14.83,1.15,23.06,26.83,7.14,1.52,11.61,0.0
2020-04-13 22:00:00,62.02,164.78,38.71,27.0,15.62,1.19,16.67,31.31,9.68,2.1,14.93,0.0
2020-04-13 23:00:00,69.92,167.34,36.48,27.4,16.91,1.13,16.22,30.05,9.75,2.23,15.9,0.0
2020-04-14 00:00:00,71.05,163.97,30.3,27.88,18.66,1.05,20.19,25.08,8.65,2.05,14.09,0.0
2020-04-14 01:00:00,73.8,159.58,27.88,28.38,19.38,0.97,20.11,23.24,7.96,2.26,13.12,0.0
2020-04-14 02:00:00,70.8,150.47,26.91,29.46,19.58,0.94,18.58,23.82,8.78,2.02,13.2,0.0
2020-04-14 03:00:00,64.33,139.01,25.82,28.61,18.44,0.92,18.9,23.82,9.48,1.99,13.02,0.0
2020-04-14 04:00:00,59.48,124.02,26.85,28.25,19.6,0.91,15.93,23.94,9.61,2.03,14.06,0.0
2020-04-14 05:00:00,58.89,117.51,28.19,28.3,19.98,0.91,15.36,25.08,10.26,2.49,14.31,0.0
2020-04-14 06:00:00,61.21,117.0,29.33,28.77,19.09,0.95,16.38,26.63,11.33,2.68,13.43,0.0
2020-04-14 07:00:00,63.76,126.37,30.12,29.83,19.77,1.01,13.25,29.46,13.79,2.58,20.63,0.0
2020-04-14 08:00:00,74.82,153.13,31.17,31.4,22.87,1.08,16.55,28.85,12.58,2.77,19.24,0.06
2020-04-14 09:00:00,84.88,175.87,28.45,31.78,24.23,1.07,33.46,25.01,9.48,2.89,14.75,0.0
2020-04-14 10:00:00,78.74,169.91,23.44,30.06,21.71,0.97,52.87,20.51,7.51,2.38,14.43,0.0
2020-04-14 11:00:00,59.28,129.34,19.46,27.92,18.85,0.86,65.24,17.45,6.88,1.91,12.5,0.0
2020-04-14 12:00:00,40.93,97.58,17.36,27.81,17.39,0.87,70.92,15.64,6.17,1.55,9.84,0.0
2020-04-14 13:00:00,35.4,99.87,15.59,27.64,15.44,0.72,74.55,14.43,5.81,1.38,9.43,0.0
2020-04-14 14:00:00,32.14,94.63,14.7,27.5,14.41,0.68,79.85,13.97,5.79,1.23,7.55,0.0
2020-04-14 15:00:00,33.22,102.67,13.24,27.19,12.13,0.62,79.68,13.92,6.47,1.11,6.37,0.0
2020-04-14 16:00:00,35.82,117.19,13.48,27.43,11.79,0.58,81.72,14.93,7.2,0.92,6.04,0.0
2020-04-14 17:00:00,35.09,124.88,13.0,26.86,12.31,0.58,78.49,14.45,7.1,0.98,6.02,0.0
2020-04-14 18:00:00,33.68,125.73,17.26,26.17,12.37,0.62,63.63,17.66,7.7,0.95,7.17,0.0
2020-04-14 19:00:00,38.7,142.39,26.45,27.83,14.22,0.96,42.75,23.49,8.58,1.69,10.3,0.0
2020-04-14 20:00:00,55.84,185.05,36.28,29.18,14.54,1.15,28.56,30.21,9.68,2.29,16.81,0.0
2020-04-14 21:00:00,74.1,207.74,41.35,29.93,16.11,1.32,24.55,33.45,10.34,2.69,18.94,0.0
2020-04-14 22:00:00,81.61,230.38,41.89,30.57,17.15,1.33,21.68,34.59,10.92,3.12,19.82,0.01
2020-04-14 23:00:00,79.81,218.57,38.61,31.39,17.18,1.28,24.48,31.53,9.79,3.12,19.79,0.14
2020-04-15 00:00:00,71.53,204.51,34.59,31.49,16.0,1.13,27.31,28.32,9.0,2.79,16.99,0.24
2020-04-15 01:00:00,68.26,199.82,30.86,31.44,15.63,1.02,21.32,25.75,8.79,2.46,19.9,0.07
2020-04-15 02:00:00,64.56,196.71,27.96,32.29,15.54,0.92,19.0,23.79,8.43,2.61,15.58,0.08
2020-04-15 03:00:00,60.95,191.03,26.37,29.37,15.45,0.85,21.44,22.94,8.72,2.35,14.05,0.01
2020-04-15 04:00:00,55.12,178.02,26.01,28.83,17.49,0.84,26.66,22.64,8.32,2.36,15.82,0.0
2020-04-15 05:00:00,55.75,171.78,24.45,28.77,18.16,0.86,25.46,20.89,7.81,2.71,14.74,0.0
2020-04-15 06:00:00,58.8,174.54,23.66,29.42,18.38,0.91,27.59,20.69,7.92,3.02,13.6,0.0
2020-04-15 07:00:00,62.07,185.58,25.16,30.85,18.09,0.97,21.19,22.09,8.33,3.24,13.38,0.0
2020-04-15 08:00:00,69.66,211.46,24.53,32.05,17.94,1.05,24.74,21.95,8.51,3.73,12.38,0.0
2020-04-15 09:00:00,76.55,239.3,22.81,32.73,18.49,1.04,35.8,20.37,7.98,3.66,10.32,0.0
2020-04-15 10:00:00,84.69,263.74,21.3,32.92,18.95,1.01,53.69,18.69,7.14,3.54,12.63,0.04
2020-04-15 11:00:00,84.34,270.27,18.28,31.04,18.43,0.87,69.74,16.5,6.22,3.03,10.28,0.0
2020-04-15 12:00:00,67.51,256.6,16.11,29.29,16.29,0.78,72.11,15.15,6.1,2.53,7.5,0.01
2020-04-15 13:00:00,53.95,222.94,14.19,27.54,13.28,0.68,68.52,14.95,6.83,1.96,7.05,0.06
2020-04-15 14:00:00,42.56,196.78,12.61,26.03,11.86,0.65,61.49,14.42,7.25,1.57,6.34,0.0
2020-04-15 15:00:00,37.07,163.79,12.84,25.11,9.54,0.63,58.98,15.39,7.91,1.3,6.25,0.0
2020-04-15 16:00:00,32.81,144.03,12.63,24.24,9.0,0.72,57.48,16.25,8.93,1.24,5.67,0.0
2020-04-15 17:00:00,29.95,135.82,12.58,23.21,9.2,0.5,57.39,17.48,9.8,1.01,5.83,0.0
2020-04-15 18:00:00,27.37,123.63,14.39,22.65,9.63,0.64,55.66,19.07,10.44,0.95,6.05,0.0
2020-04-15 19:00:00,28.01,119.88,21.22,22.46,8.89,0.96,44.07,23.43,11.09,0.9,7.64,0.0
2020-04-15 20:00:00,36.04,132.77,34.26,24.01,11.43,1.02,26.28,31.55,12.39,1.72,10.27,0.0
2020-04-15 21:00:00,61.94,187.41,41.84,26.89,13.6,1.22,18.75,42.62,18.72,1.86,13.54,0.0
2020-04-15 22:00:00,81.97,199.24,46.16,28.73,16.45,1.5,12.73,50.9,24.93,2.86,17.77,0.0
2020-04-15 23:00:00,88.01,213.83,44.42,29.29,19.62,1.53,9.9,51.29,27.3,3.26,21.69,0.0
2020-04-16 00:00:00,92.75,212.53,43.28,31.56,20.58,1.51,11.01,52.05,29.18,3.69,22.5,0.0
2020-04-16 01:00:00,95.19,221.31,41.51,31.6,19.43,1.35,10.1,48.44,26.54,3.59,27.68,0.01
2020-04-16 02:00:00,89.79,222.73,38.69,34.13,20.19,1.26,11.4,41.74,22.06,3.52,25.93,0.04
2020-04-16 03:00:00,91.42,218.46,33.79,32.94,22.49,1.04,15.46,32.76,14.14,3.26,21.46,0.07
2020-04-16 04:00:00,94.42,217.95,31.17,32.51,23.01,0.98,18.8,29.82,12.62,2.83,16.94,0.0
2020-04-16 05:00:00,90.2,204.29,26.84,31.71,21.41,0.89,19.56,25.18,11.01,2.51,15.19,0.0
2020-04-16 06:00:00,80.65,195.76,25.74,32.03,21.38,0.95,19.71,24.69,10.41,2.59,14.29,0.0
2020-04-16 07:00:00,80.11,202.38,26.53,33.48,22.13,1.06,16.57,25.4,11.17,2.66,14.18,0.06
2020-04-16 08:00:00,92.49,234.42,26.26,35.5,28.16,1.17,29.62,25.65,11.34,2.95,13.58,0.1
2020-04-16 09:00:00,111.9,281.22,26.94,37.69,33.41,1.25,43.51,23.94,9.99,3.56,12.98,0.0
2020-04-16 10:00:00,131.56,316.86,25.49,37.93,33.93,1.21,67.27,23.13,8.73,3.55,12.02,0.0
2020-04-16 11:00:00,125.82,306.48,23.05,37.08,32.02,1.1,85.64,20.78,7.41,3.33,12.67,0.0
2020-04-16 12:00:00,109.63,279.08,20.07,35.78,30.37,0.99,88.33,18.69,7.02,3.07,11.05,0.0
2020-04-16 13:00:00,84.13,234.63,15.84,32.5,21.46,0.77,82.06,16.18,7.33,2.5,8.74,0.0
2020-04-16 14:00:00,49.19,155.46,13.22,29.19,12.81,0.69,67.33,15.56,7.72,1.65,7.05,0.0
2020-04-16 15:00:00,30.49,129.47,12.82,27.77,9.67,0.67,64.38,15.95,8.62,1.27,6.55,0.0
2020-04-16 16:00:00,22.69,134.13,12.52,27.01,8.44,0.63,63.64,16.68,9.34,1.19,6.34,0.0
2020-04-16 17:00:00,19.24,115.2,12.11,25.26,8.44,0.58,58.44,17.4,10.11,1.25,6.56,0.0
2020-04-16 18:00:00,17.35,87.15,14.01,23.65,8.11,0.61,57.52,18.78,10.94,0.81,6.88,0.0
2020-04-16 19:00:00,19.9,84.65,19.22,23.41,9.58,0.71,48.17,21.96,10.87,0.94,8.55,0.0
2020-04-16 20:00:00,25.16,107.9,27.77,23.78,12.55,0.75,33.78,25.59,10.04,1.43,12.23,0.0
2020-04-16 21:00:00,38.75,133.93,29.6,23.74,15.51,0.82,28.67,26.51,9.44,1.69,14.8,0.0
2020-04-16 22:00:00,43.01,146.43,28.06,24.08,15.73,0.81,30.01,25.24,9.45,1.76,15.5,0.0
2020-04-16 23:00:00,39.42,145.55,25.63,24.21,15.27,0.78,33.84,23.71,9.11,2.07,16.29,0.0
2020-04-17 00:00:00,36.35,136.35,20.47,23.96,15.52,0.68,42.45,19.94,8.48,1.68,15.94,0.0
2020-04-17 01:00:00,34.88,122.62,18.98,24.96,16.7,0.67,43.64,18.47,8.02,1.34,10.28,0.0
2020-04-17 02:00:00,36.46,120.13,18.01,25.92,16.02,0.61,41.3,17.6,7.65,1.39,8.58,0.0
2020-04-17 03:00:00,32.04,102.67,16.99,23.5,16.9,0.59,44.48,16.89,7.89,1.31,9.09,0.0
2020-04-17 04:00:00,25.51,86.14,17.58,23.89,17.41,0.55,44.34,16.63,7.08,1.21,9.21,0.0
